NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100;PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32;TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE;TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT;UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP;FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S;FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM;INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT;HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM;NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191710;102.5;9;31;;18.2;9;12;19;9;1;0;0;0;;;0;;;;16.6;1;31;16.6;26.0;1;1;13.0;1;27;0;1;0;0;27;31;0;9.4;1;31;9.4;3.0;1;29;16.8;1;3;0;0;18;29;31;0;0;0;7.2;1;15.0;1;1;31;13.0;1;31;;;0;;8.0;1;30;19.3;1;3;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191711;37.7;9;30;;6.2;9;9;11;3;0;0;0;0;;;0;;;;13.0;1;30;13.0;17.8;1;2;9.2;1;26;0;0;0;0;30;30;0;7.5;1;30;7.5;1.3;1;17;13.2;1;2;0;0;23;30;30;0;0;0;5.5;1;10.8;1;17;30;10.3;1;30;;;0;;6.7;1;17;15.5;1;2;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191712;37.8;9;31;;11.4;9;8;6;4;1;0;0;0;;;0;;;;5.6;1;31;5.9;11.4;1;1;0.2;1;24;0;0;0;0;31;31;0;0.4;1;31;0.4;-7.0;1;30;8.2;1;2;3;0;31;31;31;0;0;11;5.2;1;12.0;1;25;31;3.0;1;31;;;0;;-3.1;1;24;9.6;1;2;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191801;;;0;46.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191802;24.6;9;28;;6.0;9;28;9;1;0;0;0;0;;;0;;;;11.0;1;28;;16.0;1;11;7.8;1;19;0;0;0;0;28;28;0;4.6;1;28;;-3.0;1;18;8.0;1;14;0;0;28;28;28;0;0;5;6.5;1;12.0;1;17;28;7.8;1;28;;;0;;2.8;1;18;11.3;1;10;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191803;36.3;9;31;;11.5;9;30;7;4;1;0;0;0;;;0;;;;14.1;1;31;;24.2;1;24;3.0;1;2;0;0;0;0;28;31;0;4.6;1;31;;-1.0;1;4;10.0;1;31;0;0;31;31;31;0;0;2;9.6;1;17.2;1;24;31;9.3;1;31;;;0;;2.1;1;2;15.6;1;24;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191804;44.6;9;30;;8.0;9;28;9;6;0;0;0;0;;;0;;;;14.6;1;30;;22.0;1;12;9.2;1;15;0;0;0;0;28;30;0;6.3;1;30;;1.2;1;20;9.2;1;4;0;0;30;30;30;0;0;0;8.3;1;15.6;1;12;30;10.5;1;30;;;0;;6.0;1;19;14.2;1;12;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191805;54.2;9;31;;22.4;9;4;8;3;2;0;0;0;;;0;;;;21.0;1;31;;29.0;1;31;13.2;1;7;0;11;0;0;14;29;0;11.4;1;31;;9.0;1;15;16.0;1;22;0;0;9;30;31;0;0;0;9.7;1;18.0;1;31;31;16.2;1;31;;;0;;11.6;1;7;20.8;1;21;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191806;18.6;9;30;;17.4;9;18;1;1;1;0;0;0;;;0;;;;23.2;1;30;;33.2;1;30;16.8;1;10;0;10;4;0;12;22;1;12.2;1;30;;10.8;1;11;15.0;1;30;0;0;0;30;30;0;0;0;11.0;1;19.2;1;5;30;17.7;1;30;;;0;;13.8;1;10;24.1;1;30;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191807;42.8;9;31;;20.0;9;14;8;2;1;0;0;0;;;0;;;;25.6;1;31;;36.0;1;31;21.0;1;11;0;13;6;1;0;21;3;15.0;1;31;;12.0;1;20;18.6;1;16;0;0;0;20;31;0;0;0;10.6;1;19.6;1;31;31;20.3;1;31;;;0;;17.5;1;11;26.2;1;31;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191808;63.9;9;31;;42.0;9;3;8;3;1;1;0;0;;;0;;;;25.3;1;31;;36.0;1;21;20.0;1;3;0;14;5;2;1;24;4;15.8;1;31;;12.0;1;31;19.6;1;23;0;0;0;12;31;0;0;0;9.5;1;17.6;1;14;31;20.6;1;31;;;0;;17.4;1;31;27.4;1;22;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191809;86.0;9;30;;12.7;9;11;17;6;2;0;0;0;;;0;;;;22.1;1;30;;30.0;1;15;16.0;1;30;0;8;1;0;15;25;0;14.1;1;30;;10.0;1;2;17.4;1;19;0;0;1;19;30;0;0;0;8.0;1;18.0;1;15;30;18.1;1;30;;;0;;13.9;1;30;23.0;1;18;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191810;48.3;9;31;;19.0;9;18;11;2;1;0;0;0;;;0;;;;16.3;1;31;;22.0;1;3;9.8;1;19;0;0;0;0;30;31;0;8.8;1;31;;6.0;1;18;12.8;1;10;0;0;23;31;31;0;0;0;7.5;1;15.6;1;3;31;12.5;1;31;;;0;;7.9;1;19;16.4;1;10;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191811;110.6;9;30;;32.8;9;6;11;7;3;1;0;0;;;0;;;;12.2;1;30;;16.0;1;1;5.6;1;18;0;0;0;0;30;30;0;6.2;1;30;;-1.2;1;18;11.4;1;6;0;0;25;30;30;0;0;2;6.0;1;10.4;1;17;30;9.2;1;30;;;0;;2.2;1;18;13.0;1;5;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191812;125.3;9;31;;22.4;9;30;20;8;3;0;0;0;;;0;;;;12.2;1;31;;14.2;1;7;7.4;1;26;0;0;0;0;31;31;0;7.9;1;31;;3.0;1;2;12.2;1;12;0;0;26;31;31;0;0;0;4.2;1;8.4;1;1;31;10.0;1;31;;;0;;6.1;1;26;12.6;1;12;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191901;188.4;9;31;;20.0;9;11;21;15;8;0;0;0;;;0;;;;8.6;1;31;;11.8;1;16;2.0;1;25;0;0;0;0;31;31;0;4.3;1;31;;-2.0;1;24;9.0;1;3;0;0;31;31;31;0;0;5;4.4;1;6.2;1;21;31;6.4;1;31;;;0;;0.4;1;25;10.0;1;3;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191902;131.3;9;28;;23.4;9;21;17;10;5;0;0;0;;;0;;;;9.7;1;28;;13.6;1;16;1.8;1;9;0;0;0;0;28;28;0;4.2;1;28;;-5.0;1;9;10.0;1;22;1;0;28;28;28;0;0;7;5.5;1;10.6;1;5;28;6.9;1;28;;;0;;-1.6;1;9;11.5;1;22;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191903;128.3;9;31;;18.4;9;29;20;7;5;0;0;0;;;0;;;;11.8;1;31;;17.2;1;25;8.2;1;26;0;0;0;0;31;31;0;6.9;1;31;;3.6;1;31;10.4;1;4;0;0;30;31;31;0;0;0;5.0;1;11.6;1;25;31;9.3;1;31;;;0;;6.7;1;19;12.7;1;11;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191904;40.1;9;30;;16.0;9;14;11;1;1;0;0;0;;;0;;;;14.2;1;30;;20.2;1;19;10.0;1;1;0;0;0;0;29;30;0;6.8;1;30;;2.8;1;3;10.4;1;14;0;0;26;30;30;0;0;0;7.4;1;13.0;1;23;30;10.5;1;30;;;0;;7.1;1;29;15.1;1;20;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191905;45.3;9;31;;13.4;9;30;7;4;2;0;0;0;;;0;;;;21.6;1;31;;29.6;1;13;12.0;1;1;0;9;0;0;11;25;0;12.0;1;31;;6.8;1;1;16.8;1;14;0;0;2;30;31;0;0;0;9.5;1;16.6;1;13;31;16.8;1;31;;;0;;9.4;1;1;21.3;1;28;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191906;17.0;9;30;;9.0;9;25;3;2;0;0;0;0;;;0;;;;23.4;1;30;;35.0;1;11;17.6;1;25;0;8;4;1;6;25;4;14.1;1;30;;9.0;1;27;17.0;1;12;0;0;2;17;30;0;0;0;9.3;1;18.6;1;10;30;18.7;1;30;;;0;;14.0;1;27;25.8;1;11;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191907;27.3;9;31;;13.2;9;19;6;1;1;0;0;0;;;0;;;;23.1;1;31;;31.2;1;27;18.4;1;1;0;8;3;0;7;26;0;14.1;1;31;;11.0;1;14;16.0;1;19;0;0;0;25;31;0;0;0;9.0;1;17.4;1;27;31;18.6;1;31;;;0;;15.4;1;1;22.5;1;27;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191908;57.8;9;31;;36.4;9;30;7;2;1;1;0;0;;;0;;;;25.5;1;31;;38.0;1;15;19.2;1;30;0;15;3;2;2;21;2;16.2;1;31;;11.0;1;30;19.2;1;13;0;0;0;7;31;0;0;0;9.4;1;20.0;1;15;31;20.9;1;31;;;0;;15.1;1;30;28.0;1;15;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191909;60.0;9;30;;20.6;9;27;8;5;2;0;0;0;;;0;;;;24.4;1;30;;32.4;1;9;13.0;1;28;0;14;7;0;7;17;3;14.7;1;30;;6.8;1;29;19.0;1;11;0;0;4;14;30;0;0;0;9.7;1;17.0;1;9;30;19.5;1;30;;;0;;10.4;1;29;25.0;1;5;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191910;34.0;9;31;;10.0;9;24;9;1;1;0;0;0;;;0;;;;16.3;1;31;;25.0;1;7;10.0;1;31;0;1;0;0;29;31;0;7.9;1;31;;3.6;1;17;15.0;1;7;0;0;23;31;31;0;0;0;8.4;1;14.2;1;18;31;12.1;1;31;;;0;;7.1;1;31;20.0;1;7;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191911;153.8;9;30;;26.6;9;14;19;12;6;0;0;0;;;0;;;;10.0;1;30;;14.4;1;6;3.0;1;14;0;0;0;0;30;30;0;5.7;1;30;;-0.2;1;4;10.0;1;6;0;0;30;30;30;0;0;2;4.3;1;11.0;1;4;30;7.8;1;30;;;0;;1.8;1;14;12.2;1;6;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;191912;88.3;9;31;;18.4;9;27;20;6;2;0;0;0;;;0;;;;10.7;1;31;;13.8;1;17;7.0;1;10;0;0;0;0;31;31;0;7.4;1;31;;-0.6;1;10;11.6;1;29;0;0;26;31;31;0;0;1;3.2;1;8.8;1;17;31;9.1;1;31;;;0;;3.2;1;10;12.3;1;29;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;192001;80.3;9;31;;14.0;9;3;16;6;1;0;0;0;;;0;;;;9.9;1;31;;13.0;1;11;1.0;1;7;0;0;0;0;31;31;0;5.8;1;31;;-0.4;1;7;11.4;1;12;0;0;29;31;31;0;0;1;4.1;1;10.4;1;23;31;7.8;1;31;;;0;;0.3;1;7;11.8;1;12;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;192002;8.2;9;29;;2.6;9;25;5;0;0;0;0;0;;;0;;;;12.2;1;29;;17.0;1;18;3.6;1;6;0;0;0;0;29;29;0;5.7;1;29;;0.4;1;6;9.4;1;26;0;0;29;29;29;0;0;0;6.5;1;13.8;1;29;29;9.0;1;29;;;0;;2.0;1;6;12.7;1;18;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;192003;63.1;9;31;;28.6;9;14;9;2;2;0;0;0;;;0;;;;14.1;1;31;;23.2;1;21;8.2;1;8;0;0;0;0;30;31;0;7.5;1;31;;0.8;1;9;12.0;1;29;0;0;28;31;31;0;0;0;6.6;1;16.6;1;21;31;10.8;1;31;;;0;;4.8;1;10;15.2;1;29;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;192004;66.4;9;30;;15.8;9;19;14;6;1;0;0;0;;;0;;;;15.1;1;30;;21.8;1;8;12.0;1;2;0;0;0;0;29;30;0;9.2;1;30;;5.6;1;6;12.8;1;15;0;0;21;30;30;0;0;0;5.8;1;13.4;1;6;30;12.1;1;30;;;0;;10.0;1;2;15.8;1;8;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;192005;29.9;9;31;;7.6;9;1;13;1;0;0;0;0;;;0;;;;21.1;1;31;;30.0;1;10;13.0;1;20;0;8;1;0;15;27;0;12.1;1;31;;6.6;1;5;16.2;1;28;0;0;6;28;31;0;0;0;9.0;1;19.2;1;10;31;16.6;1;31;;;0;;11.3;1;5;21.4;1;11;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;192006;75.9;9;30;;26.8;9;11;12;6;1;0;0;0;;;0;;;;22.8;1;30;;31.0;1;23;17.0;1;17;0;9;2;0;11;24;0;14.0;1;30;;8.6;1;7;18.4;1;27;0;0;4;20;30;0;0;0;8.7;1;20.0;1;8;30;18.4;1;30;;;0;;15.5;1;1;23.7;1;27;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;192007;55.3;9;31;;13.0;9;17;12;4;1;0;0;0;;;0;;;;21.9;1;31;;33.0;1;21;18.2;1;7;0;3;2;0;8;29;1;15.2;1;31;;12.0;1;28;18.2;1;22;0;0;0;14;31;0;0;0;6.7;1;17.2;1;20;31;18.5;1;31;;;0;;15.6;1;4;25.5;1;21;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;192008;3.6;9;31;;1.6;9;19;3;0;0;0;0;0;;;0;;;;23.5;1;31;;31.2;1;12;19.0;1;24;0;8;1;0;2;28;0;14.2;1;31;;10.4;1;21;17.4;1;5;0;0;0;18;31;0;0;0;9.3;1;16.2;1;12;31;18.8;1;31;;;0;;15.5;1;21;23.1;1;12;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;192009;49.8;9;30;;34.8;9;24;8;2;1;1;0;0;;;0;;;;20.8;1;30;;32.0;1;11;15.0;1;24;0;5;1;0;17;27;1;13.3;1;30;;7.4;1;23;16.4;1;13;0;0;2;23;30;0;0;0;7.6;1;19.0;1;11;30;17.0;1;30;;;0;;12.2;1;23;22.5;1;11;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;192010;82.2;9;31;;25.0;9;31;11;7;2;0;0;0;;;0;;;;18.4;1;31;;23.0;1;13;9.0;1;28;0;0;0;0;22;31;0;11.5;1;31;;5.0;1;28;16.0;1;5;0;0;11;29;31;0;0;0;6.9;1;12.4;1;29;31;14.9;1;31;;;0;;7.0;1;28;18.8;1;5;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;192011;32.0;9;30;;6.0;9;27;11;1;0;0;0;0;;;0;;;;11.4;1;30;;15.8;1;19;5.2;1;11;0;0;0;0;30;30;0;5.8;1;30;;-0.8;1;23;13.8;1;16;0;0;29;30;30;0;0;1;5.6;1;9.4;1;18;30;8.6;1;30;;;0;;2.6;1;23;14.0;1;16;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;192012;78.6;9;30;;25.0;9;22;8;7;3;0;0;0;;;0;;;;7.5;1;31;;14.4;1;3;-2.0;1;18;2;0;0;0;31;31;0;3.6;1;31;;-9.0;1;18;12.0;1;3;2;0;28;31;31;0;0;8;3.8;1;8.8;1;17;31;5.6;1;31;;;0;;-5.5;1;18;13.2;1;3;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;192101;;;;61.4;;;;;;;;;;;;;;;;;;;10.8;;;;;;;;;;;;;;;;;7.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;192102;;;;24.6;;;;;;;;;;;;;;;;;;;10.1;;;;;;;;;;;;;;;;;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;192103;;;;9.6;;;;;;;;;;;;;;;;;;;14.3;;;;;;;;;;;;;;;;;5.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;192104;;;;19.2;;;;;;;;;;;;;;;;;;;15.9;;;;;;;;;;;;;;;;;7.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;192105;;;;29.0;;;;;;;;;;;;;;;;;;;18.1;;;;;;;;;;;;;;;;;12.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17004002;ILE-D'AIX SEMAPHORE;46.006667;-1.170000;8;192106;;;;36.0;;;;;;;;;;;;;;;;;;;23.3;;;;;;;;;;;;;;;;;15.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
